Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ChannelSelect,L2 Client,L3 Laboratory,L4 Company,L5 Phone,Comment,Sample Name,OriginSequence,Method,Harvest
Process_Blank,Process_Blank_12C_DnCl_2_08092024_SZ_108,Process_Blank_12C_DnCl,D:\Shujian\08062024_DnCl_supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A3,3,,0,0,0,1,,,,,,,,08092024_dncl_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Supernatant
Pool_No_reagent,Pool_No_reagent_2_08092024_SZ_109,Pool_No_derivatization,D:\Shujian\08062024_DnCl_supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A2,3,,0,0,0,1,,,,,,,,08092024_dncl_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Supernatant
Solvent_Blank,Solvent_Blank_2_08092024_SZ_110,Solvent_Blank,D:\Shujian\08062024_DnCl_supernatant\Batch_2,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,,,R:A1,3,,0,0,0,1,,,,,,,,08092024_dncl_supernatant_batch_2.csv,C:\Xcalibur\methods\Shujian\Derivatization\04252024_DnCl_switchvalve,Supernatant
Solvent_Blank,Solvent_Blank_HILICneg_1_pellets_SZ_08202024_01,Solvent_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A1,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Solvent_Blank,Solvent_Blank_RPpos_1_pellets_SZ_08202024_02,Solvent_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A2,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Process_Blank,Process_Blank_HILICneg_1_pellets_SZ_08202024_03,Process_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A3,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Process_Blank,Process_Blank_RPpos_1_pellets_SZ_08202024_04,Process_Blank,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A3,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Qstd,Qstd_HILICneg_1_pellets_SZ_08202024_05,Qstd,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A4,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Qstd,Qstd_RPpos_1_pellets_SZ_08202024_06,Qstd,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A4,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Pool_QC,Pool_QC_HILICneg_1_pellets_SZ_08202024_07,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Pool_QC,Pool_QC_RPpos_1_pellets_SZ_08202024_08,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample1_HILICneg_pellets_SZ_08202024_09,CYP11A1_PTC_A11_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B1,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample1_RPpos_pellets_SZ_08202024_10,CYP11A1_PTC_A11_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B1,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample2_HILICneg_pellets_SZ_08202024_11,CYP11A1_WT1_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B2,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample2_RPpos_pellets_SZ_08202024_12,CYP11A1_WT1_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B2,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample3_HILICneg_pellets_SZ_08202024_13,CYP19A1_PTC_B07_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B3,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample3_RPpos_pellets_SZ_08202024_14,CYP19A1_PTC_B07_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B3,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample4_HILICneg_pellets_SZ_08202024_15,CYP11A1_PTC_A11_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B4,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample4_RPpos_pellets_SZ_08202024_16,CYP11A1_PTC_A11_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B4,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample6_HILICneg_pellets_SZ_08202024_19,CYP19A1_WT1_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B6,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample6_RPpos_pellets_SZ_08202024_20,CYP19A1_WT1_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B6,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample7_HILICneg_pellets_SZ_08202024_21,ABCG2_PTC_B03_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B7,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample7_RPpos_pellets_SZ_08202024_22,ABCG2_PTC_B03_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B7,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample8_HILICneg_pellets_SZ_08202024_23,CYP11A1_WT1_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B8,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample8_RPpos_pellets_SZ_08202024_24,CYP11A1_WT1_Pel_DHEAS_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B8,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample9_HILICneg_pellets_SZ_08202024_25,HSB17B1_PTC_A09_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:B9,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample9_RPpos_pellets_SZ_08202024_26,HSB17B1_PTC_A09_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:B9,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample10_HILICneg_pellets_SZ_08202024_27,CYP11A1_WT3_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C1,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample10_RPpos_pellets_SZ_08202024_28,CYP11A1_WT3_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C1,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Pool_QC,Pool_QC_HILICneg_2_pellets_SZ_08202024_29,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:A5,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Pool_QC,Pool_QC_RPpos_2_pellets_SZ_08202024_30,Pool_QC,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:A5,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample11_HILICneg_pellets_SZ_08202024_31,CYP19A1_PTC_B07_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C2,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample11_RPpos_pellets_SZ_08202024_32,CYP19A1_PTC_B07_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C2,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample12_HILICneg_pellets_SZ_08202024_33,SLC22A11_PTC_C09_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C3,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample12_RPpos_pellets_SZ_08202024_34,SLC22A11_PTC_C09_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C3,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample13_HILICneg_pellets_SZ_08202024_35,CYP19A1_WT2_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C4,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample13_RPpos_pellets_SZ_08202024_36,CYP19A1_WT2_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C4,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample14_HILICneg_pellets_SZ_08202024_37,CYP19A1_PTC_F08_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C5,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample14_RPpos_pellets_SZ_08202024_38,CYP19A1_PTC_F08_Pel_Basal_R1,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C5,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample15_HILICneg_pellets_SZ_08202024_39,ABCG2_PTC_C11_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C6,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample15_RPpos_pellets_SZ_08202024_40,ABCG2_PTC_C11_Pel_DHEAS_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C6,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample16_HILICneg_pellets_SZ_08202024_41,CYP19A1_WT3_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C7,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample16_RPpos_pellets_SZ_08202024_42,CYP19A1_WT3_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C7,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample17_HILICneg_pellets_SZ_08202024_43,HSB17B1_PTC_A12_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C8,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample17_RPpos_pellets_SZ_08202024_44,HSB17B1_PTC_A12_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C8,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample18_HILICneg_pellets_SZ_08202024_45,ABCG2_WT1_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:C9,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample18_RPpos_pellets_SZ_08202024_46,ABCG2_WT1_Pel_Basal_R2,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:C9,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample19_HILICneg_pellets_SZ_08202024_47,ABCG2_WT2_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D1,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
Unknown,Sample19_RPpos_pellets_SZ_08202024_48,ABCG2_WT2_Pel_DHEAS_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,,,R:D1,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_RPpos_60Kres_20min,Pellet
Unknown,Sample20_HILICneg_pellets_SZ_08202024_49,ABCG2_PTC_B03_Pel_Basal_R3,D:\HF-X_data\Shujian Zheng\07242024_MorPhic_CYP19A1_CYP11A1_ABCG2_SLC22A11\Supernatant\Batch_1,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,,,R:D2,3,,0,0,0,1,,,,,,,,08202024_morphic_cyp19a1_cyp11a1_abcg2_slc22a11_pellets_batch_2.csv,C:\Xcalibur\methods\Shujian\Regular\06142023_SZ_HILIC_neg_60k_20min,Pellet
